,0,1
565,0,-87
566,0,-97
567,0,-89
568,0,-89
569,0,-86
570,0,-82
571,0,-81
572,0,-77
573,0,-74
574,0,-70
575,0,-66
576,0,-63
577,0,-59
578,0,-58
579,0,-53
580,0,-49
581,0,-46
582,0,-44
583,0,-39
584,0,-38
585,0,-34
586,0,-31
587,0,-30
588,0,-27
589,0,-24
590,0,-22
591,0,-19
592,0,-18
593,0,-15
594,0,-12
595,0,-12
596,0,-11
597,0,-8
598,0,-8
599,0,-6
600,0,-6
601,0,-3
602,0,-3
603,0,-3
604,0,0
605,0,0
606,0,0
607,0,0
608,0,0
609,0,0
610,0,0
611,0,0
612,0,0
613,0,0
614,0,0
615,0,0
616,0,0
617,0,0
618,0,0
619,0,0
620,0,0
621,0,0
622,0,0
623,0,0
624,0,0
625,0,0
626,0,0
627,0,0
628,0,0
629,0,0
630,0,0
631,0,0
632,0,0
633,0,0
634,0,0
635,0,0
636,0,0
637,0,0
638,0,0
639,0,0
640,0,0
641,0,0
642,0,0
643,0,0
644,0,0
645,0,0
646,0,0
647,0,0
648,0,0
649,0,0
650,0,0
651,0,0
652,0,0
653,0,0
654,0,0
655,0,0
656,0,0
657,0,0
658,0,0
659,0,0
660,0,0
661,0,0
662,0,0
663,0,0
664,0,0
665,0,0
666,0,0
667,0,-4
668,0,0
669,0,0
670,0,-4
671,0,-4
672,0,-4
673,0,0
674,0,0
675,0,0
676,0,-4
677,0,0
678,0,0
679,0,-4
680,0,-4
681,0,0
682,0,-4
683,0,0
684,0,0
685,0,-4
686,0,-4
687,0,0
688,0,-4
689,0,-4
690,0,0
691,0,-4
692,0,-4
693,0,0
694,0,-4
695,0,-4
696,0,0
697,0,-4
698,0,0
699,0,-4
700,0,0
701,0,0
702,0,0
703,0,0
704,0,0
705,0,-4
706,0,0
707,0,-4
708,0,-4
709,0,-4
710,0,-4
711,0,0
712,0,0
713,0,-4
714,0,0
715,0,0
716,0,0
717,0,-4
718,0,-4
719,0,0
720,0,-4
721,0,0
722,0,0
723,0,0
724,0,0
725,0,0
726,0,0
727,0,0
728,0,0
729,0,0
730,0,0
731,0,0
732,0,0
733,0,0
734,0,0
735,0,0
736,0,0
737,0,0
738,0,0
739,0,0
740,0,0
741,0,0
742,0,0
743,0,0
744,0,0
745,0,0
746,0,0
747,0,0
748,0,0
749,0,0
750,0,0
751,0,0
752,0,0
753,0,0
754,0,0
755,0,0
756,0,0
757,0,0
758,0,0
759,0,0
760,0,0
761,0,0
762,0,0
763,0,0
764,0,0
765,0,0
766,0,0
767,0,0
768,0,0
769,0,0
770,0,0
771,0,0
772,0,0
773,0,0
774,0,0
775,0,0
776,0,0
777,0,0
778,0,0
779,0,0
780,0,0
781,0,0
782,0,0
783,0,0
784,0,0
785,0,0
786,0,0
787,0,0
788,0,0
789,0,-4
790,0,0
791,0,0
792,0,0
793,0,0
794,0,-4
795,0,-4
796,0,-4
797,0,-4
798,0,0
799,0,-4
800,0,0
801,0,0
802,0,-4
803,0,-4
804,0,0
805,0,0
806,0,-4
807,0,0
808,0,0
809,0,-4
810,0,0
811,0,-4
812,0,0
813,0,0
814,0,0
815,0,-4
816,0,0
817,0,0
818,0,0
819,0,0
820,0,0
821,0,0
822,0,0
823,0,0
824,0,-4
825,0,-4
826,0,-4
827,0,-4
828,0,0
829,0,0
830,0,-4
831,0,-4
832,0,-4
833,0,0
834,0,-4
835,0,0
836,0,0
837,0,0
838,0,0
839,0,-4
840,0,0
841,0,-4
842,0,0
843,0,0
844,0,-4
845,0,0
846,0,0
847,0,-6
848,0,0
849,0,-6
850,0,0
851,0,-6
852,0,-6
853,0,0
854,0,-6
855,0,-6
856,0,0
857,0,0
858,0,-6
859,0,0
860,0,0
861,0,0
862,0,0
863,0,0
864,0,0
865,0,0
866,0,0
867,0,0
868,0,0
869,0,0
870,0,0
871,0,0
872,0,0
873,0,0
874,0,0
875,0,0
876,0,0
877,0,0
878,0,0
879,0,0
880,0,0
881,0,0
882,0,0
883,0,0
884,0,0
885,0,0
886,0,0
887,0,0
888,0,0
889,0,0
890,0,0
891,0,0
892,0,0
893,0,0
894,0,0
895,0,0
896,0,0
897,0,0
898,0,0
899,0,0
900,0,0
901,0,0
902,0,0
903,0,0
904,0,0
905,0,0
906,0,0
907,0,0
908,0,0
909,0,0
910,0,0
911,0,0
912,0,0
913,0,0
914,0,0
915,0,0
916,0,0
917,0,0
918,0,0
919,0,0
920,0,0
921,0,0
922,0,0
923,0,0
924,0,-6
925,0,0
926,0,0
927,0,0
928,0,0
929,0,0
930,0,0
931,0,0
932,0,-6
933,0,-6
934,0,-6
935,0,-6
936,0,-6
937,0,-6
938,0,-6
939,0,-6
940,0,-6
941,0,-6
942,0,-6
943,0,-6
944,0,-6
945,0,-6
946,0,-6
947,0,-6
948,0,-6
949,0,-6
950,0,-6
951,0,-6
952,0,-6
953,0,-6
954,0,-6
955,0,0
956,0,0
957,0,0
958,0,0
959,0,0
960,0,0
961,0,0
962,0,0
963,0,0
964,0,0
965,0,0
966,0,0
967,0,0
968,0,0
969,0,0
970,0,0
971,0,0
972,0,0
973,0,0
974,0,0
975,0,0
976,0,0
977,0,0
978,0,0
979,0,0
980,0,0
981,0,0
982,0,0
983,0,0
984,0,0
985,0,0
986,0,0
987,0,0
988,0,-6
989,0,-6
990,0,-6
991,0,0
992,0,0
993,0,0
994,0,0
995,0,0
996,0,0
997,0,0
998,0,0
999,0,0
1000,0,0
1001,0,0
1002,0,0
1003,0,0
1004,0,0
1005,0,0
1006,0,0
1007,0,0
1008,0,0
1009,0,0
1010,0,0
1011,0,0
1012,0,0
1013,0,0
1014,0,0
1015,0,0
1016,0,0
1017,0,0
1018,0,0
1019,0,0
1020,0,0
1021,0,0
1022,0,0
1023,0,0
1024,0,0
1025,0,0
1026,0,0
1027,0,0
1028,0,0
1029,0,0
1030,0,0
1031,0,0
1032,0,0
1033,0,0
1034,0,0
1035,0,0
1036,0,0
1037,0,0
1038,0,0
1039,0,0
1040,0,0
1041,0,0
1042,0,0
1043,0,0
1044,0,0
1045,0,0
1046,0,0
1047,0,0
1048,0,0
1049,0,0
1050,0,0
1051,0,0
1052,0,0
1053,0,0
1054,0,0
1055,0,0
1056,0,0
1057,0,0
1058,0,-6
1059,0,-6
1060,0,-6
1061,0,-6
1062,0,-6
1063,0,-6
1064,0,-6
1065,0,-6
1066,0,-6
1067,0,-6
1068,0,-6
1069,0,-6
1070,0,-6
1071,0,-6
1072,0,-6
1073,0,-6
1074,0,-6
1075,0,0
1076,0,0
1077,0,0
1078,0,0
1079,0,0
1080,0,0
1081,0,0
1082,0,0
1083,0,0
1084,0,0
1085,0,0
1086,0,0
1087,0,0
1088,0,0
1089,0,0
1090,0,0
1091,0,0
1092,0,0
1093,0,0
1094,0,0
1095,0,0
1096,0,0
1097,0,0
1098,0,0
1099,0,0
1100,0,0
1101,0,0
1102,0,0
1103,0,0
1104,0,0
1105,0,0
1106,0,0
1107,0,0
1108,0,0
1109,0,0
1110,0,0
1111,0,0
1112,0,0
1113,0,0
1114,0,0
1115,0,0
1116,0,0
1117,0,0
1118,0,0
1119,0,0
1120,0,0
1121,0,0
1122,0,0
1123,0,0
1124,0,0
1125,0,0
1126,0,0
1127,0,0
1128,0,0
1129,0,0
1130,0,0
1131,0,0
1132,0,0
1133,0,0
1134,0,0
1135,0,0
1136,0,0
1137,0,0
1138,0,0
1139,0,0
1140,0,0
1141,0,0
1142,0,0
1143,0,0
1144,0,0
1145,0,0
1146,0,0
1147,0,0
1148,0,0
1149,0,0
1150,0,0
1151,0,0
1152,0,0
1153,0,0
1154,0,0
1155,0,0
1156,0,0
1157,0,0
1158,0,0
1159,0,0
1160,0,0
1161,0,0
1162,0,0
1163,0,0
1164,0,0
1165,0,0
1166,0,0
1167,0,0
1168,0,0
1169,0,0
1170,0,0
1171,0,0
1172,0,0
1173,0,0
1174,0,0
1175,0,0
1176,0,0
1177,0,0
1178,0,0
1179,0,0
1180,0,0
1181,0,0
1182,0,0
1183,0,0
1184,0,0
1185,0,0
1186,0,0
1187,0,0
1188,0,0
1189,0,0
1190,0,-6
1191,0,-6
1192,0,-6
1193,0,-6
1194,0,-6
1195,0,-6
1196,0,-6
1197,0,-6
1198,0,-6
1199,0,-6
1200,0,-6
1201,0,-6
1202,0,-6
1203,0,-6
1204,0,-6
1205,0,-6
1206,0,-6
1207,0,0
1208,0,0
1209,0,0
1210,0,0
1211,0,0
1212,0,0
1213,0,0
1214,0,0
1215,0,0
1216,0,0
1217,0,0
1218,0,0
1219,0,0
1220,0,0
1221,0,0
1222,0,0
1223,0,0
1224,0,0
1225,0,0
1226,0,0
1227,0,0
1228,0,0
1229,0,0
1230,0,0
1231,0,0
1232,0,0
1233,0,0
1234,0,0
1235,0,0
1236,0,0
1237,0,0
1238,0,0
1239,0,0
1240,0,0
1241,0,0
1242,0,0
1243,0,0
1244,0,0
1245,0,0
1246,0,0
1247,0,0
1248,0,0
1249,0,0
1250,0,0
1251,0,0
1252,0,0
1253,0,0
1254,0,0
1255,0,0
1256,0,0
1257,0,0
1258,0,0
1259,0,0
1260,0,0
1261,0,0
1262,0,0
1263,0,0
1264,0,0
1265,0,0
1266,0,0
1267,0,0
1268,0,0
1269,0,0
1270,0,0
1271,0,0
1272,0,0
1273,0,0
1274,0,0
1275,0,0
1276,0,0
1277,0,0
1278,0,0
1279,0,0
1280,0,0
1281,0,0
1282,0,0
1283,0,0
1284,0,0
1285,0,0
1286,0,0
1287,0,0
1288,0,0
1289,0,0
1290,0,0
1291,0,0
1292,0,-6
1293,0,-6
1294,0,-6
1295,0,-6
1296,0,-6
1297,0,-6
1298,0,-6
1299,0,-6
1300,0,-6
1301,0,-6
1302,0,-6
1303,0,-6
1304,0,-6
1305,0,-6
1306,0,-6
1307,0,-6
1308,0,-6
1309,0,-6
1310,0,-6
1311,0,-12
1312,0,-12
1313,0,-6
1314,0,-6
1315,0,-6
1316,0,-6
1317,0,-6
1318,0,-6
1319,0,-6
1320,0,-6
1321,0,-6
1322,0,-6
1323,0,-6
1324,0,-12
1325,0,-12
1326,0,-6
1327,0,-6
1328,0,-6
1329,0,-6
1330,0,-6
1331,0,-6
1332,0,-6
1333,0,-12
1334,0,-6
1335,0,-6
1336,0,-6
1337,0,-6
1338,0,-6
1339,0,-6
1340,0,-6
1341,0,0
1342,0,0
1343,0,0
1344,0,0
1345,0,-6
1346,0,-6
1347,0,-6
1348,0,-6
1349,0,-6
1350,0,0
1351,0,0
1352,0,0
1353,0,0
1354,0,0
1355,0,0
1356,0,0
1357,0,0
1358,0,0
1359,0,0
1360,0,0
1361,0,0
1362,0,0
1363,0,0
1364,0,0
1365,0,0
1366,0,0
1367,0,0
1368,0,0
1369,0,0
1370,0,0
1371,0,0
1372,0,0
1373,0,0
1374,0,0
1375,0,0
1376,0,0
1377,0,0
1378,0,0
1379,0,0
1380,0,0
1381,0,0
1382,0,0
1383,0,0
1384,0,0
1385,0,0
1386,0,0
1387,0,0
1388,0,0
1389,0,0
1390,0,0
1391,0,0
1392,0,0
1393,0,0
1394,0,0
1395,0,0
1396,0,0
1397,0,0
1398,0,0
1399,0,0
1400,0,0
1401,0,0
1402,0,0
1403,0,0
1404,0,0
1405,0,0
1406,0,0
1407,0,0
1408,0,0
1409,0,0
1410,0,0
1411,0,0
1412,0,0
1413,0,0
1414,0,0
1415,0,-6
1416,0,-6
1417,0,-6
1418,0,-6
1419,0,0
1420,0,0
1421,0,-6
1422,0,-6
1423,0,-6
1424,0,-6
1425,0,-6
1426,0,-6
1427,0,-6
1428,0,-6
1429,0,-6
1430,0,-12
1431,0,-6
1432,0,-6
1433,0,-6
1434,0,-12
1435,0,-12
1436,0,-12
1437,0,-12
1438,0,-12
1439,0,-12
1440,0,-12
1441,0,-18
1442,0,-12
1443,0,-12
1444,0,-18
1445,0,-18
1446,0,-18
1447,0,-18
1448,0,-18
1449,0,-18
1450,0,-12
1451,0,-18
1452,0,-18
1453,0,-12
1454,0,-18
1455,0,-18
1456,0,-18
1457,0,-18
1458,0,-12
1459,0,-18
1460,0,-18
1461,0,-12
1462,0,-18
1463,0,-12
1464,0,-18
1465,0,-12
1466,0,-18
1467,0,-12
1468,0,-12
1469,0,-12
1470,0,-12
1471,0,-6
1472,0,-12
1473,0,-6
1474,0,-6
1475,0,-12
1476,0,-6
1477,0,-12
1478,0,-6
1479,0,-6
1480,0,-6
1481,0,-6
1482,0,-6
1483,0,-6
1484,0,-6
1485,0,0
1486,0,0
1487,0,-6
1488,0,0
1489,0,0
1490,0,0
1491,0,0
1492,0,0
1493,0,0
1494,0,0
1495,0,0
1496,0,0
1497,0,0
1498,0,0
1499,0,0
1500,0,0
1501,0,1
1502,0,1
1503,0,7
1504,0,7
1505,0,7
1506,0,13
1507,0,1
1508,0,7
1509,0,7
1510,0,13
1511,0,7
1512,0,13
1513,0,7
1514,0,7
1515,0,13
1516,0,9
1517,0,15
1518,0,9
1519,0,15
1520,0,15
1521,0,15
1522,0,21
1523,0,21
1524,0,21
1525,0,15
1526,0,15
1527,0,15
1528,0,15
1529,0,15
1530,0,21
1531,0,15
1532,0,15
1533,0,15
1534,0,15
1535,0,15
1536,0,15
1537,0,9
1538,0,9
1539,0,9
1540,0,9
1541,0,9
1542,0,3
1543,0,3
1544,0,3
1545,0,3
1546,0,0
1547,0,0
1548,0,0
1549,0,0
1550,0,-8
1551,0,-8
1552,0,-8
1553,0,0
1554,0,0
1555,0,-8
1556,0,-8
1557,0,-8
1558,0,-14
1559,0,-14
1560,0,-14
1561,0,-26
1562,0,-20
1563,0,-26
1564,0,-32
1565,0,-26
1566,0,-20
1567,0,-32
1568,0,-32
1569,0,-38
1570,0,-38
1571,0,-44
1572,0,-44
1573,0,-50
1574,0,-56
1575,0,-50
1576,0,-50
1577,0,-64
1578,0,-64
1579,0,-76
1580,0,-70
1581,0,-64
1582,0,-64
1583,0,-64
1584,0,-64
1585,0,-70
1586,0,-70
1587,0,-76
1588,0,-76
1589,0,-76
1590,0,-76
1591,0,-70
1592,0,-64
1593,0,-64
1594,0,-64
1595,0,-64
1596,0,-64
1597,0,-64
1598,0,-58
1599,0,-52
1600,0,-52
1601,0,-52
1602,0,-52
1603,0,-52
1604,0,-46
1605,0,-38
1606,0,-38
1607,0,-32
1608,0,-32
1609,0,-32
1610,0,-32
1611,0,-26
1612,0,-26
1613,0,-20
1614,0,-14
1615,0,-20
1616,0,-14
1617,0,-8
1618,0,-8
1619,0,0
1620,0,0
1621,0,3
1622,0,3
1623,0,3
1624,0,21
1625,0,15
1626,0,21
1627,0,27
1628,0,27
1629,0,35
1630,0,35
1631,0,41
1632,0,41
1633,0,59
1634,0,59
1635,0,59
1636,0,67
1637,0,73
1638,0,73
1639,0,79
1640,0,85
1641,0,85
1642,0,93
1643,0,93
1644,0,93
1645,0,93
1646,0,93
1647,0,99
1648,0,99
1649,0,105
1650,0,105
1651,0,99
1652,0,99
1653,0,105
1654,0,105
1655,0,105
1656,0,105
1657,0,105
1658,0,99
1659,0,79
1660,0,93
1661,0,105
1662,0,87
1663,0,99
1664,0,93
1665,0,99
1666,0,119
1667,0,99
1668,0,99
1669,0,107
1670,0,93
1671,0,93
1672,0,101
1673,0,81
1674,0,67
1675,0,75
1676,0,75
1677,0,67
1678,0,67
1679,0,41
1680,0,35
1681,0,9
1682,0,0
1683,0,0
1684,0,0
1685,0,3
1686,0,0
1687,0,0
1688,0,0
1689,0,-14
1690,0,-28
1691,0,-40
1692,0,-54
1693,0,-66
1694,0,-92
1695,0,-100
1696,0,-86
1697,0,-112
1698,0,-120
1699,0,-112
1700,0,-126
1701,0,-140
1702,0,-152
1703,0,-166
1704,0,-180
1705,0,-186
1706,0,-212
1707,0,-220
1708,0,-232
1709,0,-240
1710,0,-246
1711,0,-272
1712,0,-280
1713,0,-280
1714,0,-272
1715,0,-272
1716,0,-272
1717,0,-274
1718,0,-320
1719,0,-320
1720,0,-306
1721,0,-300
1722,0,-300
1723,0,-308
1724,0,-268
1725,0,-254
1726,0,-254
1727,0,-262
1728,0,-254
1729,0,-254
1730,0,-254
1731,0,-242
1732,0,-254
1733,0,-234
1734,0,-228
1735,0,-222
1736,0,-216
1737,0,-208
1738,0,-208
1739,0,-248
1740,0,-222
1741,0,-202
1742,0,-168
1743,0,-116
1744,0,-102
1745,0,-74
1746,0,-102
1747,0,-108
1748,0,-102
1749,0,-76
1750,0,-54
1751,0,-28
1752,0,29
1753,0,37
1754,0,63
1755,0,71
1756,0,63
1757,0,97
1758,0,137
1759,0,165
1760,0,171
1761,0,199
1762,0,219
1763,0,247
1764,0,261
1765,0,267
1766,0,287
1767,0,309
1768,0,315
1769,0,329
1770,0,362
1771,0,382
1772,0,382
1773,0,404
1774,0,444
1775,0,418
1776,0,430
1777,0,526
1778,0,526
1779,0,534
1780,0,520
1781,0,514
1782,0,542
1783,0,528
1784,0,528
1785,0,514
1786,0,502
1787,0,508
1788,0,494
1789,0,482
1790,0,488
1791,0,462
1792,0,428
1793,0,414
1794,0,406
1795,0,400
1796,0,414
1797,0,408
1798,0,374
1799,0,366
1800,0,340
1801,0,319
1802,0,299
1803,0,271
1804,0,257
1805,0,209
1806,0,197
1807,0,161
1808,0,135
1809,0,107
1810,0,73
1811,0,51
1812,0,3
1813,0,0
1814,0,-56
1815,0,-146
1816,0,-194
1817,0,-208
1818,0,-258
1819,0,-300
1820,0,-286
1821,0,-314
1822,0,-286
1823,0,-272
1824,0,-300
1825,0,-334
1826,0,-383
1827,0,-439
1828,0,-473
1829,0,-467
1830,0,-481
1831,0,-473
1832,0,-501
1833,0,-495
1834,0,-517
1835,0,-565
1836,0,-551
1837,0,-559
1838,0,-553
1839,0,-615
1840,0,-629
1841,0,-629
1842,0,-631
1843,0,-603
1844,0,-561
1845,0,-525
1846,0,-553
1847,0,-569
1848,0,-575
1849,0,-583
1850,0,-589
1851,0,-569
1852,0,-569
1853,0,-569
1854,0,-549
1855,0,-541
1856,0,-529
1857,0,-521
1858,0,-501
1859,0,-479
1860,0,-445
1861,0,-431
1862,0,-423
1863,0,-381
1864,0,-361
1865,0,-347
1866,0,-326
1867,0,-284
1868,0,-256
1869,0,-228
1870,0,-200
1871,0,-170
1872,0,-150
1873,0,-114
1874,0,-100
1875,0,-80
1876,0,-44
1877,0,3
1878,0,39
1879,0,89
1880,0,123
1881,0,139
1882,0,167
1883,0,209
1884,0,245
1885,0,253
1886,0,259
1887,0,273
1888,0,317
1889,0,344
1890,0,374
1891,0,402
1892,0,402
1893,0,430
1894,0,430
1895,0,460
1896,0,474
1897,0,496
1898,0,488
1899,0,404
1900,0,482
1901,0,554
1902,0,576
1903,0,582
1904,0,598
1905,0,612
1906,0,554
1907,0,534
1908,0,520
1909,0,534
1910,0,528
1911,0,578
1912,0,636
1913,0,586
1914,0,592
1915,0,550
1916,0,536
1917,0,536
1918,0,550
1919,0,558
1920,0,530
1921,0,508
1922,0,494
1923,0,472
1924,0,464
1925,0,450
1926,0,428
1927,0,414
1928,0,386
1929,0,364
1930,0,342
1931,0,337
1932,0,307
1933,0,293
1934,0,257
1935,0,185
1936,0,229
1937,0,235
1938,0,185
1939,0,163
1940,0,127
1941,0,105
1942,0,77
1943,0,25
1944,0,0
1945,0,-8
1946,0,-60
1947,0,-74
1948,0,-104
1949,0,-184
1950,0,-256
1951,0,-292
1952,0,-322
1953,0,-338
1954,0,-351
1955,0,-373
1956,0,-381
1957,0,-381
1958,0,-373
1959,0,-359
1960,0,-403
1961,0,-439
1962,0,-461
1963,0,-499
1964,0,-499
1965,0,-477
1966,0,-521
1967,0,-537
1968,0,-493
1969,0,-507
1970,0,-543
1971,0,-567
1972,0,-595
1973,0,-611
1974,0,-641
1975,0,-663
1976,0,-649
1977,0,-663
1978,0,-750
1979,0,-802
1980,0,-692
1981,0,-619
1982,0,-627
1983,0,-627
1984,0,-635
1985,0,-613
1986,0,-599
1987,0,-659
1988,0,-637
1989,0,-555
1990,0,-599
1991,0,-615
1992,0,-555
1993,0,-519
1994,0,-467
1995,0,-423
1996,0,-393
1997,0,-363
1998,0,-371
1999,0,-312
2000,0,-268
2001,0,-224
2002,0,-120
2003,0,-106
2004,0,-82
2005,0,-60
2006,0,-54
2007,0,-16
2008,0,-8
2009,0,11
2010,0,25
2011,0,49
2012,0,63
2013,0,101
2014,0,131
2015,0,153
2016,0,183
2017,0,205
2018,0,235
2019,0,251
2020,0,265
2021,0,287
2022,0,325
2023,0,362
2024,0,378
2025,0,400
2026,0,414
2027,0,438
2028,0,438
2029,0,460
2030,0,506
2031,0,514
2032,0,528
2033,0,544
2034,0,552
2035,0,566
2036,0,560
2037,0,544
2038,0,560
2039,0,590
2040,0,620
2041,0,628
2042,0,644
2043,0,636
2044,0,628
2045,0,628
2046,0,622
2047,0,622
2048,0,600
2049,0,576
2050,0,592
2051,0,570
2052,0,548
2053,0,540
2054,0,518
2055,0,502
2056,0,488
2057,0,480
2058,0,434
